experiment,method,n,state_dim,N,seed,error,T,rho_q,rho_v,controller,metric_name,metric_implementation
robotarm_dim_scaling,uniform,4,8,100,118431,0.206260306365,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,100,118531,0.211746040982,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,117831,0.183646704517,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,117931,0.177530982188,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,118031,0.184989162267,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,118131,0.156826546225,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,118231,0.166855242096,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,118331,0.161301132813,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,118431,0.200028686133,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,118531,0.173258094982,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,118631,0.19535147218,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,300,118731,0.18556213787,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,118531,0.133969362566,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,118631,0.151460292268,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,118731,0.130506773882,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,118831,0.140041520446,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,118931,0.129401946994,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,119031,0.161390025754,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,119131,0.155715503315,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,119231,0.130397873713,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,119331,0.133223749305,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,1000,119431,0.123759739763,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,120531,0.123733086452,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,120631,0.114505789262,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,120731,0.107952640144,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,120831,0.112996972408,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,120931,0.117655548491,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,121031,0.102015672156,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,121131,0.12120524299,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,121231,0.118983170234,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,121331,0.12176369866,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
robotarm_dim_scaling,uniform,4,8,3000,121431,0.119384995103,1.0,0.1,0.1,"adaptive_inverse_dynamics_tracking(kp=0.01,kd=0.005,lambda=0.02,gamma=0,sigma=0.05,tau_limit=100)",Hausdorff Distance,point_cloud_directed_hausdorff
